file	A	B	A_ms	B_ms	first
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8992_safety_0.smt2	unknown	unknown	24230	24129	A
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__LessLeaves.jar-obl-10__p10018_edge_closing_0.smt2	sat	sat	20625	20626	B
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__NO_12.jar-obl-8__p11373_terminationG_0.smt2	unknown	unknown	24329	24430	A
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__terminationS_36_0.smt2	unknown	unknown	24229	24230	B
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-upAndDownIneq.jar-obl-8__terminationS_1_0.smt2	unknown	unknown	24130	24129	A
QF_NIA/20170427-VeryMax/ITS/From_T2__apchild-accepted.t2__p16321_terminationG_0.smt2	unknown	unknown	11719	11920	B
QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17594_terminationG_0.smt2	unknown	unknown	24331	24229	A
QF_NIA/20170427-VeryMax/ITS/From_T2__disj_nightmare.t2__p18944_edge_closing_0.smt2	sat	sat	11922	11921	B
QF_NIA/20170427-VeryMax/ITS/From_T2__ex19.t2__p22319_terminationG_0.smt2	unknown	unknown	24130	24130	A
QF_NIA/20170427-VeryMax/ITS/From_T2__ex36.t2__p29986_safety_0.smt2	unknown	unknown	24130	24130	B
QF_NIA/20170427-VeryMax/ITS/From_T2__foo.t2__terminationS_32_0.smt2	unknown	unknown	24831	24931	A
QF_NIA/20170427-VeryMax/ITS/From_T2__fun9.t2__p1346_edge_closing_0.smt2	sat	sat	11420	11519	B
QF_NIA/20170427-VeryMax/ITS/From_T2__hqr.t2_fixed__terminationS_36_0.smt2	unknown	unknown	24632	24331	A
QF_NIA/20170427-VeryMax/ITS/From_T2__n-10.t2__p3427_edge_closing_0.smt2	sat	sat	11017	11018	B
QF_NIA/20170427-VeryMax/ITS/From_T2__n-7.t2_fixed__p4922_terminationG_0.smt2	unknown	unknown	24129	24129	A
QF_NIA/20170427-VeryMax/ITS/From_T2__pentagon.t2__p7110_edge_closing_0.smt2	unknown	unknown	24129	24129	B
QF_NIA/20170427-VeryMax/ITS/From_T2__rlft3.c.i.rlft3.pl.t2.fixed.t2__p8813_terminationG_0.smt2	unknown	unknown	25233	25232	A
QF_NIA/20170427-VeryMax/ITS/From_T2__s1-striped.t2_fixed__p11698_safety_0.smt2	unknown	unknown	24130	24129	B
QF_NIA/20170427-VeryMax/ITS/From_T2__s1.t2_fixed__p15159_terminationG_0.smt2	sat	sat	16724	16023	A
QF_NIA/20170427-VeryMax/ITS/From_T2__s1.t2__p20015_safety_0.smt2	sat	sat	15722	16223	B
QF_NIA/20170427-VeryMax/ITS/From_T2__slayer-3.t2_fixed__terminationS_31_0.smt2	unknown	unknown	25130	24331	A
QF_NIA/20170427-VeryMax/ITS/From_T2__small01.t2__p23469_terminationG_0.smt2	unknown	unknown	24130	24128	B
QF_NIA/20170427-VeryMax/ITS/From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__p24935_safety_0.smt2	unknown	unknown	24330	24230	A
QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p25902_terminationG_0.smt2	sat	sat	11220	11220	B
QF_NIA/20170427-VeryMax/SAT14/1280.smt2	sat	sat	5914	5915	A
QF_NIA/20170427-VeryMax/SAT14/1738.smt2	unknown	unknown	24228	24229	B
QF_NIA/20170427-VeryMax/SAT14/456.smt2	unknown	unknown	16922	16921	A
QF_NIA/20170427-VeryMax/SAT14/919.smt2	sat	sat	8316	8414	B
QF_NIA/20220315-MathProblems/MS_06.smt2	unknown	unknown	24128	24127	A
QF_NIA/20220315-MathProblems/STC_0459.smt2	sat	sat	4114	4113	B
QF_NIA/20220315-MathProblems/STC_0967.smt2	unknown	unknown	24127	24127	A
QF_NIA/AProVE/aproveSMT2045146210738691450.smt2	sat	sat	109	109	B
QF_NIA/AProVE/aproveSMT3734122552322670033.smt2	sat	sat	609	610	A
QF_NIA/AProVE/aproveSMT5574282980958522472.smt2	unsat	unsat	4113	4112	B
QF_NIA/AProVE/aproveSMT7398754856107094872.smt2	sat	sat	9515	9515	A
QF_NIA/AProVE/aproveSMT994105904163423260.smt2	sat	sat	10916	10916	B
