file	base_2611e14b0	ms	main_054104068	ms	first	status
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_70.smt2	unsat	3410	unsat	3210	B	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_94.smt2	unsat	2609	unsat	2509	A	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_18.smt2	sat	8516	sat	8114	B	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_42.smt2	sat	5312	sat	5211	A	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_66.smt2	sat	5112	sat	4911	B	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_90.smt2	sat	4911	sat	4811	A	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_14.smt2	sat	10215	sat	9814	B	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_38.smt2	sat	6911	sat	6712	A	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_62.smt2	sat	11816	sat	11015	B	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_86.smt2	sat	7513	sat	7313	A	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_150_30_10.smt2	unsat	12017	unsat	11316	B	unsat
QF_UFLRA/FFT/smtlib.620524.smt2	unknown	107	unknown	107	A	sat
QF_UFLRA/cpachecker-bmc-svcomp14/cpachecker-bmc.while_infinite_loop_4_false-unreach-call_true-termination.i.smt2	sat	107	sat	107	B	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--media--dvb--dvb-usb--dvb-usb-nova-t-usb2.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c.smt2	unknown	22330	unknown	22229	A	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--usb--storage--ums-sddr09.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c.smt2	sat	2809	sat	2909	B	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--input--misc--ab8500-ponkey.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c.smt2	unsat	107	unsat	108	A	unsat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.Problem01_00_true-unreach-call.c.smt2	unsat	207	unsat	208	B	unsat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.Problem07_60_false-unreach-call.c.smt2	unknown	25631	unknown	25131	A	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.cs_fib_longer_false-unreach-call.i.smt2	unknown	25231	unknown	26333	B	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.email_spec3_product34_false-unreach-call.cil.c.smt2	unknown	25032	unknown	25030	A	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.m0_false-unreach-call_drivers-staging-comedi-drivers-ni_65xx-ko--107_1a--adbbc36-1.c.smt2	sat	107	sat	107	B	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.minepump_spec1_product50_false-unreach-call.cil.c.smt2	unknown	24130	unknown	24130	A	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.minepump_spec3_product05_false-unreach-call.cil.c.smt2	sat	12618	sat	10917	B	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.minepump_spec3_product29_false-unreach-call.cil.c.smt2	unknown	24131	unknown	24131	A	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.minepump_spec3_product59_false-unreach-call.cil.c.smt2	unknown	25031	unknown	25032	B	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.pointer_extension_false-unreach-call.i.smt2	sat	106	sat	106	A	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.sum03_true-unreach-call_false-termination.i.smt2	unsat	106	unsat	106	B	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0100_10_10.smt2	sat	1307	sat	1408	A	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0150_10_14.smt2	sat	5612	sat	5410	B	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0200_10_18.smt2	sat	2910	sat	2910	A	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0250_10_22.smt2	unsat	708	unsat	708	B	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0300_10_26.smt2	unsat	308	unsat	308	A	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0300_10_10.smt2	sat	9516	sat	9416	B	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0400_10_14.smt2	unknown	25132	unknown	25131	A	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0500_10_18.smt2	unsat	3010	unsat	2909	B	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0600_10_22.smt2	unsat	2709	unsat	2609	A	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0300_10_26.smt2	sat	2709	sat	2710	B	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0600_10_10.smt2	unknown	25132	unknown	25132	A	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0750_10_14.smt2	unsat	4710	unsat	4711	B	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0900_10_18.smt2	unsat	4810	unsat	4710	A	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0400_10_22.smt2	unknown	25028	unknown	25029	B	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0600_10_26.smt2	unknown	25029	unknown	25030	A	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_40_1000_10_10.smt2	unsat	10216	unsat	10314	B	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_40_1200_10_14.smt2	unsat	17121	unsat	16620	A	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_08.smt2	sat	2709	sat	2610	B	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_32.smt2	sat	2808	sat	2709	A	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_56.smt2	sat	3009	sat	2909	B	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_80.smt2	sat	2709	sat	2609	A	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_04.smt2	unsat	3009	unsat	2810	B	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_28.smt2	unsat	2708	unsat	2609	A	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_52.smt2	unsat	3710	unsat	3509	B	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_76.smt2	unsat	3410	unsat	3310	A	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_00.smt2	sat	6413	sat	6112	B	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_24.smt2	unsat	4911	unsat	4711	A	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_48.smt2	sat	6211	sat	5812	B	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_72.smt2	sat	5011	sat	4811	A	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_96.smt2	sat	5612	sat	5412	B	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_20.smt2	unknown	25131	unknown	25130	A	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_44.smt2	sat	6313	sat	6011	B	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_68.smt2	unsat	8015	unsat	7714	A	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_92.smt2	sat	6713	sat	6413	B	sat
QF_UFLRA/FFT/smtlib.626139.smt2	unknown	108	unknown	107	A	unsat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--input--keyboard--stowaway.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c.smt2	unknown	25037	unknown	25029	B	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--media--video--gspca--gspca_stv0680.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c.smt2	unsat	109	unsat	109	A	unsat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--watchdog--cpu5wdt.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c.smt2	sat	309	sat	308	B	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--input--touchscreen--inexio.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c.smt2	unsat	109	unsat	109	A	unsat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.Problem02_10_true-unreach-call.c.smt2	unsat	207	unsat	209	B	unsat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.Problem13_60_false-unreach-call.c.smt2	unknown	25035	unknown	25034	A	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.ddv_machzwd_outb_false-unreach-call.i.smt2	unknown	25036	unknown	25035	B	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.fo_test.c_false-unreach-call.i.smt2	sat	108	sat	109	A	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.m0_true-unreach-call_drivers-net-slip-ko--108_1a--1b0b0ac.c.smt2	unknown	25036	unknown	25036	B	unsat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.minepump_spec1_product56_false-unreach-call.cil.c.smt2	unknown	25127	unknown	25036	A	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.minepump_spec3_product11_false-unreach-call.cil.c.smt2	sat	1611	sat	1910	B	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.minepump_spec3_product35_false-unreach-call.cil.c.smt2	sat	9215	sat	9615	A	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.minepump_spec4_product53_true-unreach-call.cil.c.smt2	unknown	25031	unknown	25036	B	unsat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.rule57_ebda_blast.c_false-unreach-call.i.smt2	sat	108	sat	109	A	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.test_locks_12_true-unreach-call_false-termination.c.smt2	unsat	108	unsat	109	B	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0100_10_16.smt2	sat	2010	sat	2010	A	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0150_10_20.smt2	sat	2011	sat	2011	B	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0200_10_24.smt2	sat	3412	sat	3512	A	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0250_10_28.smt2	unsat	709	unsat	709	B	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0200_10_12.smt2	sat	8016	sat	7816	A	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0300_10_16.smt2	sat	1910	sat	1910	B	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0400_10_20.smt2	sat	13722	sat	13523	A	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0500_10_24.smt2	unsat	2310	unsat	2210	B	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0600_10_28.smt2	unsat	3312	unsat	3211	A	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0450_10_12.smt2	unknown	25034	unknown	25035	B	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0600_10_16.smt2	unknown	25036	unknown	25035	A	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0750_10_20.smt2	unknown	25134	unknown	25126	B	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0900_10_24.smt2	unsat	5213	unsat	5113	A	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0400_10_28.smt2	sat	5914	sat	6015	B	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0800_10_12.smt2	unknown	25130	unknown	25135	A	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_40_1000_10_16.smt2	unsat	8413	unsat	8215	B	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_40_1200_10_20.smt2	unsat	13621	unsat	13121	A	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_14.smt2	sat	1909	sat	1810	B	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_38.smt2	sat	2810	sat	2711	A	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_62.smt2	sat	2209	sat	2110	B	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_86.smt2	sat	3411	sat	3311	A	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_10.smt2	unsat	4012	unsat	3912	B	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_34.smt2	unsat	3811	unsat	3710	A	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_58.smt2	unsat	3510	unsat	3410	B	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_82.smt2	unsat	3511	unsat	3411	A	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_06.smt2	sat	4211	sat	4209	B	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_30.smt2	sat	7816	sat	7516	A	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_54.smt2	sat	5113	sat	4912	B	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_78.smt2	sat	5413	sat	5111	A	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_02.smt2	sat	7614	sat	7415	B	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_26.smt2	sat	8416	sat	8217	A	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_50.smt2	sat	14723	sat	14223	B	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_74.smt2	unknown	25135	unknown	25135	A	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_98.smt2	sat	7816	sat	7616	B	sat
QF_UFLRA/cpachecker-bmc-svcomp14/cpachecker-bmc.floppy_false-unreach-call.i.cil.c.smt2	unknown	25030	unknown	25031	A	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--leds--leds-bd2802.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c.smt2	unknown	3010	unknown	3011	B	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--power--wm831x_power.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c.smt2	unknown	15323	unknown	15523	A	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.32_7a_cilled_true-unreach-call_linux-3.8-rc1-32_7a-drivers--infiniband--hw--cxgb3--iw_cxgb3.ko-ldv_main6_sequence_infinite_withcheck_stateful.cil.out.c.smt2	unknown	11019	unknown	10918	B	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--media--dvb--dvb-usb--dvb-usb-vp7045.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c.smt2	sat	8917	sat	9015	A	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.Problem03_60_false-unreach-call.c.smt2	unknown	25031	unknown	25031	B	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.Problem16_50_true-unreach-call.c.smt2	unsat	10618	unsat	10719	A	unsat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.email_spec3_product18_false-unreach-call.cil.c.smt2	unknown	25037	unknown	25037	B	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.jain_2_true-unreach-call.i.smt2	sat	108	sat	107	A	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.main3_true-unreach-call_drivers-staging-usbip-vhci-hcd-ko--132_1a--927c3fa-1.c.smt2	unknown	25034	unknown	25034	B	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.minepump_spec2_product38_true-unreach-call.cil.c.smt2	unsat	15723	unsat	15925	A	unsat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.minepump_spec3_product17_false-unreach-call.cil.c.smt2	unknown	24034	unknown	24034	B	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.minepump_spec3_product41_true-unreach-call.cil.c.smt2	unknown	24134	unknown	24136	A	unsat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.module_get_put-drivers-block-drbd-drbd.ko_false-unreach-call.cil.out.i.pp.i.smt2	sat	4314	sat	4214	B	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.s3_srvr.blast.14_false-unreach-call.i.cil.c.smt2	sat	309	sat	409	A	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.test_locks_5_true-unreach-call_false-termination.c.smt2	unsat	108	unsat	109	B	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0100_10_22.smt2	sat	7215	sat	6915	A	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0150_10_26.smt2	sat	2711	sat	2611	B	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0250_10_10.smt2	unsat	408	unsat	308	A	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0300_10_14.smt2	unsat	1110	unsat	1110	B	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0200_10_18.smt2	sat	1310	sat	1310	A	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0300_10_22.smt2	sat	18429	sat	18523	B	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0400_10_26.smt2	sat	1810	sat	1811	A	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0600_10_10.smt2	unsat	1711	unsat	1610	B	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0300_10_14.smt2	sat	7217	sat	6115	A	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0450_10_18.smt2	unknown	25034	unknown	25134	B	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0600_10_22.smt2	unknown	25135	unknown	25135	A	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0750_10_26.smt2	unsat	4111	unsat	4012	B	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0400_10_10.smt2	sat	20131	sat	20631	A	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0600_10_14.smt2	unknown	25137	unknown	25135	B	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0800_10_18.smt2	unknown	25135	unknown	25134	A	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_40_1000_10_22.smt2	unsat	10120	unsat	9818	B	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_40_1200_10_26.smt2	unsat	4814	unsat	4713	A	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_20.smt2	sat	2912	sat	2911	B	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_44.smt2	sat	1911	sat	1911	A	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_68.smt2	sat	3012	sat	3011	B	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_92.smt2	sat	2610	sat	2611	A	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_16.smt2	unsat	3411	unsat	3311	B	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_40.smt2	unsat	3411	unsat	3512	A	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_64.smt2	unsat	3010	unsat	2911	B	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_88.smt2	unsat	3510	unsat	3409	A	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_12.smt2	sat	5012	sat	4812	B	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_36.smt2	sat	6014	sat	5914	A	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_60.smt2	sat	5614	sat	5512	B	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_84.smt2	sat	5214	sat	5113	A	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_08.smt2	sat	8815	sat	8616	B	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_32.smt2	sat	8215	sat	8016	A	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_56.smt2	sat	9217	sat	9118	B	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_80.smt2	sat	9518	sat	9215	A	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_150_30_04.smt2	unsat	11219	unsat	11018	B	unsat
