file	datatype	depth	cyclic	has_dt_field	today_exact	today_w1	w1_sort	lever_converts
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_M301-012__array_of_iter__iter_array.adb_21_19_assert___00.smt2.core.smt2	int__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_M301-012__array_of_iter__iter_array.adb_21_19_assert___00.smt2.core.smt2	bool__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_M301-012__array_of_iter__iter_array.adb_21_19_assert___00.smt2.core.smt2	us_fixed__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_M301-012__array_of_iter__iter_array.adb_21_19_assert___00.smt2.core.smt2	real__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_M301-012__array_of_iter__iter_array.adb_21_19_assert___00.smt2.core.smt2	us_private__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_M301-012__array_of_iter__iter_array.adb_21_19_assert___00.smt2.core.smt2	natural__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_M301-012__array_of_iter__iter_array.adb_21_19_assert___00.smt2.core.smt2	map__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_M301-012__array_of_iter__iter_array.adb_21_19_assert___00.smt2.core.smt2	tarD1__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_M301-012__array_of_iter__iter_array.adb_21_19_assert___00.smt2.core.smt2	t11b__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N120-055__perm__sort.adb_48_22_precondition___00.smt2.core.smt2	tuple0	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N120-055__perm__sort.adb_48_22_precondition___00.smt2.core.smt2	us_type_of_heap__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N120-055__perm__sort.adb_48_22_precondition___00.smt2.core.smt2	int__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N120-055__perm__sort.adb_48_22_precondition___00.smt2.core.smt2	bool__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N120-055__perm__sort.adb_48_22_precondition___00.smt2.core.smt2	us_fixed__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N120-055__perm__sort.adb_48_22_precondition___00.smt2.core.smt2	real__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N120-055__perm__sort.adb_48_22_precondition___00.smt2.core.smt2	us_private__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N120-055__perm__sort.adb_48_22_precondition___00.smt2.core.smt2	integer__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N120-055__perm__sort.adb_48_22_precondition___00.smt2.core.smt2	positive__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N120-055__perm__sort.adb_48_22_precondition___00.smt2.core.smt2	natural__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N120-055__perm__sort.adb_48_22_precondition___00.smt2.core.smt2	map__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N120-055__perm__sort.adb_48_22_precondition___00.smt2.core.smt2	us_t	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N120-055__perm__sort.adb_48_22_precondition___00.smt2.core.smt2	t11b__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N120-055__perm__sort.adb_48_22_precondition___00.smt2.core.smt2	t13b__ref	1	0	1	0	0	NONE	1
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N530-032__swap__sorters.adb_60_25_assert___00.smt2.core.smt2	tuple0	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N530-032__swap__sorters.adb_60_25_assert___00.smt2.core.smt2	us_type_of_heap__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N530-032__swap__sorters.adb_60_25_assert___00.smt2.core.smt2	int__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N530-032__swap__sorters.adb_60_25_assert___00.smt2.core.smt2	bool__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N530-032__swap__sorters.adb_60_25_assert___00.smt2.core.smt2	us_fixed__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N530-032__swap__sorters.adb_60_25_assert___00.smt2.core.smt2	real__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N530-032__swap__sorters.adb_60_25_assert___00.smt2.core.smt2	us_private__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N530-032__swap__sorters.adb_60_25_assert___00.smt2.core.smt2	integer__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N530-032__swap__sorters.adb_60_25_assert___00.smt2.core.smt2	positive__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N530-032__swap__sorters.adb_60_25_assert___00.smt2.core.smt2	map__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N530-032__swap__sorters.adb_60_25_assert___00.smt2.core.smt2	us_t	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N530-032__swap__sorters.adb_60_25_assert___00.smt2.core.smt2	array_type__ref	1	0	1	0	0	NONE	1
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N530-032__swap__sorters.adb_60_25_assert___00.smt2.core.smt2	t16b__ref	1	0	1	0	0	NONE	1
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_occ__perm.adb_32_10_precondition___00.smt2.core.smt2	tuple0	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_occ__perm.adb_32_10_precondition___00.smt2.core.smt2	us_type_of_heap__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_occ__perm.adb_32_10_precondition___00.smt2.core.smt2	int__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_occ__perm.adb_32_10_precondition___00.smt2.core.smt2	bool__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_occ__perm.adb_32_10_precondition___00.smt2.core.smt2	us_fixed__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_occ__perm.adb_32_10_precondition___00.smt2.core.smt2	real__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_occ__perm.adb_32_10_precondition___00.smt2.core.smt2	us_private__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_occ__perm.adb_32_10_precondition___00.smt2.core.smt2	natural__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_occ__perm.adb_32_10_precondition___00.smt2.core.smt2	integer__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_occ__perm.adb_32_10_precondition___00.smt2.core.smt2	index__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_occ__perm.adb_32_10_precondition___00.smt2.core.smt2	map__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_occ__perm.adb_32_10_precondition___00.smt2.core.smt2	us_t	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_occ__perm.adb_32_10_precondition___00.smt2.core.smt2	nat_array__ref	1	0	1	0	0	NONE	1
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_occ__perm.adb_32_10_precondition___00.smt2.core.smt2	t17s__ref	1	0	1	0	0	NONE	1
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_occ__perm.adb_32_10_precondition___00.smt2.core.smt2	nb_occ__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_occ__sort.adb_36_39_index_check___00.smt2.core.smt2	tuple0	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_occ__sort.adb_36_39_index_check___00.smt2.core.smt2	us_type_of_heap__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_occ__sort.adb_36_39_index_check___00.smt2.core.smt2	int__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_occ__sort.adb_36_39_index_check___00.smt2.core.smt2	bool__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_occ__sort.adb_36_39_index_check___00.smt2.core.smt2	us_fixed__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_occ__sort.adb_36_39_index_check___00.smt2.core.smt2	real__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_occ__sort.adb_36_39_index_check___00.smt2.core.smt2	us_private__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_occ__sort.adb_36_39_index_check___00.smt2.core.smt2	natural__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_occ__sort.adb_36_39_index_check___00.smt2.core.smt2	positive__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_occ__sort.adb_36_39_index_check___00.smt2.core.smt2	integer__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_occ__sort.adb_36_39_index_check___00.smt2.core.smt2	index__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_occ__sort.adb_36_39_index_check___00.smt2.core.smt2	map__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_occ__sort.adb_36_39_index_check___00.smt2.core.smt2	us_t	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_occ__sort.adb_36_39_index_check___00.smt2.core.smt2	nat_array__ref	1	0	1	0	0	NONE	1
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_occ__sort.adb_36_39_index_check___00.smt2.core.smt2	nb_occ__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_occ__sort.adb_36_39_index_check___00.smt2.core.smt2	tinitS__ref	1	0	1	0	0	NONE	1
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_occ__sort.adb_36_39_index_check___00.smt2.core.smt2	tintermS__ref	1	0	1	0	0	NONE	1
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_occ__sort.adb_36_39_index_check___00.smt2.core.smt2	t17s__ref	1	0	1	0	0	NONE	1
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_rem__perm.adb_130_45_index_check2___00.smt2.core.smt2	tuple0	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_rem__perm.adb_130_45_index_check2___00.smt2.core.smt2	us_type_of_heap__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_rem__perm.adb_130_45_index_check2___00.smt2.core.smt2	int__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_rem__perm.adb_130_45_index_check2___00.smt2.core.smt2	bool__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_rem__perm.adb_130_45_index_check2___00.smt2.core.smt2	us_fixed__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_rem__perm.adb_130_45_index_check2___00.smt2.core.smt2	real__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_rem__perm.adb_130_45_index_check2___00.smt2.core.smt2	us_private__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_rem__perm.adb_130_45_index_check2___00.smt2.core.smt2	integer__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_rem__perm.adb_130_45_index_check2___00.smt2.core.smt2	natural__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_rem__perm.adb_130_45_index_check2___00.smt2.core.smt2	index__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_rem__perm.adb_130_45_index_check2___00.smt2.core.smt2	map__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_rem__perm.adb_130_45_index_check2___00.smt2.core.smt2	us_t	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_rem__perm.adb_130_45_index_check2___00.smt2.core.smt2	nat_array__ref	1	0	1	0	0	NONE	1
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_rem__sort.adb_135_33_precondition3___00.smt2.core.smt2	tuple0	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_rem__sort.adb_135_33_precondition3___00.smt2.core.smt2	us_type_of_heap__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_rem__sort.adb_135_33_precondition3___00.smt2.core.smt2	int__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_rem__sort.adb_135_33_precondition3___00.smt2.core.smt2	bool__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_rem__sort.adb_135_33_precondition3___00.smt2.core.smt2	us_fixed__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_rem__sort.adb_135_33_precondition3___00.smt2.core.smt2	real__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_rem__sort.adb_135_33_precondition3___00.smt2.core.smt2	us_private__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_rem__sort.adb_135_33_precondition3___00.smt2.core.smt2	positive__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_rem__sort.adb_135_33_precondition3___00.smt2.core.smt2	natural__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_rem__sort.adb_135_33_precondition3___00.smt2.core.smt2	map__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_rem__sort.adb_135_33_precondition3___00.smt2.core.smt2	integer__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_rem__sort.adb_135_33_precondition3___00.smt2.core.smt2	index__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_rem__sort.adb_135_33_precondition3___00.smt2.core.smt2	us_t	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_rem__sort.adb_135_33_precondition3___00.smt2.core.smt2	nat_array__ref	1	0	1	0	0	NONE	1
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_rem__sort.adb_135_33_precondition3___00.smt2.core.smt2	tarray_typeP1__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_rem__sort.adb_135_33_precondition3___00.smt2.core.smt2	true_bool__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_rem__sort.adb_135_33_precondition3___00.smt2.core.smt2	t7b__ref	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_rem__sort.adb_40_28_precondition___00.smt2.core.smt2	tuple0	0	0	0	1	0	NONE	0
/nas3/data/axeyum/harness/core-select/cores/AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_rem__sort.adb_40_28_precondition___00.smt2.core.smt2	us_type_of_heap__ref	0	0	0	1	0	NONE	0
