file	verdict	wall_ms	euf_online_outcome	euf_online_ms	decided_by	bound_by	atoms_line
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/20230314-Jaroslav-Bendik-Certora/41958_45c688a4814eb926c254_59_QF_UFLIA.smt2	unsolved	109	not-reached				
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/20230314-Jaroslav-Bendik-Certora/44289_4066055e0f64d96da11a_15_QF_UFLIA.smt2	unsolved	1608	not-reached				
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/20230314-Jaroslav-Bendik-Certora/44289_e5a2e5c780236919ee6a_18_QF_UFLIA.smt2	unsolved	4611	not-reached				
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/20230314-Jaroslav-Bendik-Certora/44788_1965f0d6d94d5d8054ba_36_QF_UFLIA.smt2	unsolved	210	not-reached				
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/20230314-Jaroslav-Bendik-Certora/52759_bec3a2272267494faeecb6bfaf253e3b_10_QF_UFLIA.smt2	unsolved	310	not-reached				
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/20230314-Jaroslav-Bendik-Certora/63058_64ab9a7ef7b6c3492507_22_QF_UFLIA.smt2	unsolved	3613	not-reached				
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/20230314-Jaroslav-Bendik-Certora/63058_aa742630eef64f949de269382c1f9035_25_UFLIA.smt2	unsolved	110	not-reached				
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/20230314-Jaroslav-Bendik-Certora/65782_cd31513fdcd15701933b_7_QF_UFLIA.smt2	unsolved	109	not-reached				
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/20230314-Jaroslav-Bendik-Certora/66603_accdadf23a1cf70ae043_73_QF_UFLIA.smt2	unsolved	25127	not-reached				
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/20230314-Jaroslav-Bendik-Certora/66603_accdadf23a1cf70ae043_76_QF_UFLIA.smt2	unsolved	25127	not-reached				
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/20230314-Jaroslav-Bendik-Certora/72771_f9d228efc97cf1458e38_64_QF_UFLIA.smt2	unsolved	109	not-reached				
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/20230314-Jaroslav-Bendik-Certora/83314_a702bf8b823398c9e37a_2_UFLIA.smt2	unsolved	25023	not-reached				
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/20230314-Jaroslav-Bendik-Certora/93493_1fdb6cc8eb9c4363b5838af9eb8c7f1f_53_QF_UFLIA.smt2	unsolved	309	not-reached				
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/20230314-Jaroslav-Bendik-Certora/93493_5990a6bf5f2740164f77_50_QF_UFLIA.smt2	unsolved	25125	not-reached				
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/20230314-Jaroslav-Bendik-Certora/940_590f27b1c3c800d3243e_30_QF_UFLIA.smt2	unsolved	25026	not-reached				
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/20230314-Jaroslav-Bendik-Certora/940_590f27b1c3c800d3243e_33_QF_UFLIA.smt2	unsolved	25024	not-reached				
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/EufLaArithmetic/hard/hard12.smt2	unsolved	25027	declined	3			euf-online-atoms:in-flight,uflia-interface:in-flight,lia:in-flight,lazy-smt:in-flight,route:in-flight reason: watchdog fired before the worker thread returned
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/EufLaArithmetic/hard/hard15.smt2	unsolved	25025	declined	6			euf-online-atoms:in-flight,uflia-interface:in-flight,lia:in-flight,lazy-smt:in-flight,route:in-flight reason: watchdog fired before the worker thread returned
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/EufLaArithmetic/hard/hard18.smt2	unsolved	25025	declined	9			euf-online-atoms:in-flight,uflia-interface:in-flight,lia:in-flight,lazy-smt:in-flight,route:in-flight reason: watchdog fired before the worker thread returned
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/EufLaArithmetic/hard/hard4.smt2	unsat	1109	not-reached		uf-arith-lazy-overbound		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/EufLaArithmetic/hard/hard7.smt2	unsat	10616	not-reached		uf-arith-lazy-overbound		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/EufLaArithmetic/medium/medium10.smt2	unsat	18322	decided	4	euf-online		euf-online-atoms policy=sliced entered=1 abstracted_queries=1 abstracted_atoms=3
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/EufLaArithmetic/medium/medium13.smt2	unsat	18323	decided	4	euf-online		euf-online-atoms policy=sliced entered=1 abstracted_queries=1 abstracted_atoms=3
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/EufLaArithmetic/medium/medium16.smt2	unsat	18322	decided	7	euf-online		euf-online-atoms policy=sliced entered=1 abstracted_queries=1 abstracted_atoms=3
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/EufLaArithmetic/medium/medium19.smt2	unsat	18426	decided	9	euf-online		euf-online-atoms policy=sliced entered=1 abstracted_queries=1 abstracted_atoms=3
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/EufLaArithmetic/medium/medium6.smt2	unsat	18320	decided	1	euf-online		euf-online-atoms policy=sliced entered=1 abstracted_queries=1 abstracted_atoms=3
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/EufLaArithmetic/medium/medium9.smt2	unsat	18326	decided	2	euf-online		euf-online-atoms policy=sliced entered=1 abstracted_queries=1 abstracted_atoms=3
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_03_05.smt2	sat	509	declined	0	uf-arith-online		euf-online-atoms policy=sliced entered=1 abstracted_queries=1 abstracted_atoms=8
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_03_08.smt2	sat	1609	declined	0	uf-arith-online		euf-online-atoms policy=sliced entered=1 abstracted_queries=1 abstracted_atoms=8
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_03_11.smt2	sat	2211	declined	0	uf-arith-online		euf-online-atoms policy=sliced entered=1 abstracted_queries=1 abstracted_atoms=8
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_03_14.smt2	sat	710	not-reached		uf-arith-lazy-overbound		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_03_17.smt2	sat	13619	not-reached		uf-arith-lazy-overbound		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_03_20.smt2	sat	12519	not-reached		uf-arith-lazy-overbound		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_04_05.smt2	sat	1610	declined	0	uf-arith-online		euf-online-atoms policy=sliced entered=1 abstracted_queries=1 abstracted_atoms=10
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_04_08.smt2	sat	10418	not-reached		uf-arith-lazy-overbound		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_04_11.smt2	sat	18329	declined	3	uf-arith-online		euf-online-atoms policy=sliced entered=1 abstracted_queries=1 abstracted_atoms=10
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_04_14.smt2	sat	18325	declined	3	uf-arith-online		euf-online-atoms policy=sliced entered=1 abstracted_queries=1 abstracted_atoms=10
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_04_17.smt2	sat	18425	declined	5	uf-arith-online		euf-online-atoms policy=sliced entered=1 abstracted_queries=1 abstracted_atoms=10
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_04_20.smt2	sat	8014	not-reached		uf-arith-lazy-overbound		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_05_05.smt2	sat	18328	declined	3	uf-arith-online		euf-online-atoms policy=sliced entered=1 abstracted_queries=1 abstracted_atoms=12
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_05_08.smt2	sat	18321	declined	4	uf-arith-online		euf-online-atoms policy=sliced entered=1 abstracted_queries=1 abstracted_atoms=12
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_05_11.smt2	sat	18424	declined	4	uf-arith-online		euf-online-atoms policy=sliced entered=1 abstracted_queries=1 abstracted_atoms=12
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_05_14.smt2	sat	15120	not-reached		uf-arith-lazy-overbound		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_05_17.smt2	sat	18421	declined	8	uf-arith-online		euf-online-atoms policy=sliced entered=1 abstracted_queries=1 abstracted_atoms=12
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_05_20.smt2	sat	18421	declined	10	uf-arith-online		euf-online-atoms policy=sliced entered=1 abstracted_queries=1 abstracted_atoms=12
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_06_05.smt2	sat	18422	declined	6	uf-arith-online		euf-online-atoms policy=sliced entered=1 abstracted_queries=1 abstracted_atoms=14
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_06_08.smt2	sat	18421	declined	6	uf-arith-online		euf-online-atoms policy=sliced entered=1 abstracted_queries=1 abstracted_atoms=14
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_06_11.smt2	sat	18424	declined	8	uf-arith-online		euf-online-atoms policy=sliced entered=1 abstracted_queries=1 abstracted_atoms=14
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_06_14.smt2	sat	18521	declined	20	uf-arith-online		euf-online-atoms policy=sliced entered=1 abstracted_queries=1 abstracted_atoms=14
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_06_17.smt2	sat	18624	declined	35	uf-arith-online		euf-online-atoms policy=sliced entered=1 abstracted_queries=1 abstracted_atoms=14
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_06_20.smt2	sat	18628	declined	39	uf-arith-online		euf-online-atoms policy=sliced entered=1 abstracted_queries=1 abstracted_atoms=14
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_07_05.smt2	sat	18525	declined	6	uf-arith-online		euf-online-atoms policy=sliced entered=1 abstracted_queries=1 abstracted_atoms=16
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_07_08.smt2	sat	18726	declined	10	uf-arith-online		euf-online-atoms policy=sliced entered=1 abstracted_queries=1 abstracted_atoms=16
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_07_11.smt2	sat	18824	declined	24	uf-arith-online		euf-online-atoms policy=sliced entered=1 abstracted_queries=1 abstracted_atoms=16
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_07_14.smt2	sat	19025	declined	34	uf-arith-online		euf-online-atoms policy=sliced entered=1 abstracted_queries=1 abstracted_atoms=16
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_07_17.smt2	sat	19424	declined	123	uf-arith-online		euf-online-atoms policy=sliced entered=1 abstracted_queries=1 abstracted_atoms=16
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_07_20.smt2	sat	19721	declined	149	uf-arith-online		euf-online-atoms policy=sliced entered=1 abstracted_queries=1 abstracted_atoms=16
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_08_05.smt2	sat	18420	declined	8	uf-arith-online		euf-online-atoms policy=sliced entered=1 abstracted_queries=1 abstracted_atoms=18
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_08_08.smt2	sat	18522	declined	30	uf-arith-online		euf-online-atoms policy=sliced entered=1 abstracted_queries=1 abstracted_atoms=18
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_08_11.smt2	sat	18621	declined	59	uf-arith-online		euf-online-atoms policy=sliced entered=1 abstracted_queries=1 abstracted_atoms=18
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_08_14.smt2	sat	18723	declined	76	uf-arith-online		euf-online-atoms policy=sliced entered=1 abstracted_queries=1 abstracted_atoms=18
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_08_17.smt2	sat	18822	declined	141	uf-arith-online		euf-online-atoms policy=sliced entered=1 abstracted_queries=1 abstracted_atoms=18
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_08_20.smt2	sat	20523	declined	173	uf-arith-online		euf-online-atoms policy=sliced entered=1 abstracted_queries=1 abstracted_atoms=18
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_09_05.smt2	sat	18522	declined	16	uf-arith-online		euf-online-atoms policy=sliced entered=1 abstracted_queries=1 abstracted_atoms=20
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_09_08.smt2	sat	18621	declined	37	uf-arith-online		euf-online-atoms policy=sliced entered=1 abstracted_queries=1 abstracted_atoms=20
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_09_11.smt2	sat	19221	declined	171	uf-arith-online		euf-online-atoms policy=sliced entered=1 abstracted_queries=1 abstracted_atoms=20
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_09_14.smt2	sat	19022	declined	200	uf-arith-online		euf-online-atoms policy=sliced entered=1 abstracted_queries=1 abstracted_atoms=20
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_09_17.smt2	unsolved	25025	declined	318			euf-online-atoms:in-flight,uflia-interface:in-flight,lia:in-flight,lazy-smt:in-flight,route:in-flight reason: watchdog fired before the worker thread returned
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_09_20.smt2	unsolved	25026	declined	758			euf-online-atoms:in-flight,uflia-interface:in-flight,lia:in-flight,lazy-smt:in-flight,route:in-flight reason: watchdog fired before the worker thread returned
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_10_05.smt2	sat	18622	declined	36	uf-arith-online		euf-online-atoms policy=sliced entered=1 abstracted_queries=1 abstracted_atoms=22
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_10_08.smt2	sat	18821	declined	108	uf-arith-online		euf-online-atoms policy=sliced entered=1 abstracted_queries=1 abstracted_atoms=22
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_10_11.smt2	sat	18921	declined	164	uf-arith-online		euf-online-atoms policy=sliced entered=1 abstracted_queries=1 abstracted_atoms=22
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_10_14.smt2	unsolved	25025	declined	395			euf-online-atoms:in-flight,uflia-interface:in-flight,lia:in-flight,lazy-smt:in-flight,route:in-flight reason: watchdog fired before the worker thread returned
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_10_17.smt2	unsolved	25025	declined	783			euf-online-atoms:in-flight,uflia-interface:in-flight,lia:in-flight,lazy-smt:in-flight,route:in-flight reason: watchdog fired before the worker thread returned
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_10_20.smt2	unsolved	25025	declined	1159			euf-online-atoms:in-flight,uflia-interface:in-flight,lia:in-flight,lazy-smt:in-flight,route:in-flight reason: watchdog fired before the worker thread returned
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_uns_03_05.smt2	unsat	308	not-reached		lia-dpll		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_uns_03_08.smt2	unsat	810	not-reached		lia-dpll		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_uns_03_11.smt2	unsat	1610	not-reached		lia-dpll		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_uns_03_14.smt2	unsat	3010	not-reached		lia-dpll		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_uns_03_17.smt2	unsat	6013	not-reached		lia-dpll		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_uns_03_20.smt2	unsat	9215	not-reached		lia-dpll		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_uns_04_05.smt2	unsat	1311	not-reached		lia-dpll		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_uns_04_08.smt2	unsat	5013	not-reached		lia-dpll		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_uns_04_11.smt2	unsolved	25026	declined	3			euf-online-atoms:in-flight,uflia-interface:in-flight,lia:in-flight,lazy-smt:in-flight,route:in-flight reason: watchdog fired before the worker thread returned
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_uns_04_14.smt2	unsolved	25026	declined	5			euf-online-atoms:in-flight,uflia-interface:in-flight,lia:in-flight,lazy-smt:in-flight,route:in-flight reason: watchdog fired before the worker thread returned
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_uns_04_17.smt2	unsat	8415	not-reached		uf-arith-lazy-overbound		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_uns_04_20.smt2	unsat	11717	not-reached		uf-arith-lazy-overbound		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_uns_05_05.smt2	unsat	4214	not-reached		lia-dpll		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_uns_05_08.smt2	unsolved	25029	declined	3			euf-online-atoms:in-flight,uflia-interface:in-flight,lia:in-flight,lazy-smt:in-flight,route:in-flight reason: watchdog fired before the worker thread returned
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_uns_05_11.smt2	unsolved	25031	declined	5			euf-online-atoms:in-flight,uflia-interface:in-flight,lia:in-flight,lazy-smt:in-flight,route:in-flight reason: watchdog fired before the worker thread returned
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_uns_05_14.smt2	unsat	10117	not-reached		uf-arith-lazy-overbound		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_uns_05_17.smt2	unsat	17021	not-reached		uf-arith-lazy-overbound		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_uns_05_20.smt2	unsolved	25043	declined	9			euf-online-atoms:in-flight,uflia-interface:in-flight,lia:in-flight,lazy-smt:in-flight,route:in-flight reason: watchdog fired before the worker thread returned
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Wisa/xs-05-08-4-2-5-4.smt2	unsat	109	not-reached		uf-arith-lazy-overbound-pre-lia		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Wisa/xs-05-12-1-4-2-1.smt2	unsat	109	not-reached		uf-arith-lazy-overbound-pre-lia		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Wisa/xs-05-16-1-5-4-3.smt2	unsat	109	not-reached		uf-arith-lazy-overbound-pre-lia		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Wisa/xs-05-19-1-4-2-1.smt2	unsat	109	not-reached		uf-arith-lazy-overbound-pre-lia		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Wisa/xs-06-07-4-5-4-2.smt2	sat	210	not-reached		uf-arith-lazy-overbound-pre-lia		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Wisa/xs-06-10-1-4-2-5.smt2	unsat	110	not-reached		uf-arith-lazy-overbound-pre-lia		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Wisa/xs-06-14-3-1-5-2.smt2	unsat	108	not-reached		uf-arith-lazy-overbound-pre-lia		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Wisa/xs-06-18-1-2-1-5.smt2	unsat	108	not-reached		uf-arith-lazy-overbound-pre-lia		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Wisa/xs-07-05-5-2-3-5.smt2	unsat	109	not-reached		uf-arith-lazy-overbound-pre-lia		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Wisa/xs-07-09-3-4-4-3.smt2	unsat	109	not-reached		uf-arith-lazy-overbound-pre-lia		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Wisa/xs-07-13-5-3-2-1.smt2	unsat	109	not-reached		uf-arith-lazy-overbound-pre-lia		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Wisa/xs-07-16-2-4-3-5.smt2	unsat	309	not-reached		uf-arith-lazy-overbound-pre-lia		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Wisa/xs-07-20-2-5-1-4.smt2	unsat	310	not-reached		uf-arith-lazy-overbound-pre-lia		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Wisa/xs-08-07-3-2-3-1.smt2	sat	210	not-reached		uf-arith-lazy-overbound-pre-lia		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Wisa/xs-08-11-4-3-2-2.smt2	sat	608	not-reached		uf-arith-lazy-overbound		
