file	arm	verdict	rc	wall_ms	attempts	decided_by	bound_by	bound_ms	total_ms	giveup	lever_refused
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_brp2.1.prop3_ab_reg_max.smt2	bothmax	unsat	0	4423	5	ufbv-online-cdclt	ufbv-online-cdclt	2497	4294	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_brp2.1.prop3_ab_reg_max.smt2	base	unsat	0	6322	5	ufbv-online-cdclt	dl-online	3831	6261	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_cambridge.2.prop1_ab_cti_max.smt2	bothmid	unknown	0	24245	14	none	ufbv-online-cdclt	20712	24131	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] online UFBV canonical CdclT search exhausted its budget	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_cambridge.2.prop1_ab_cti_max.smt2	bothmax	unknown	0	24242	14	none	ufbv-online-cdclt	20333	24144	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] online UFBV canonical CdclT search exhausted its budget	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_cambridge.2.prop1_ab_cti_max.smt2	base	unknown	0	1716	14	none	dl-online	1580	1648	give-up kind=ResourceLimit detail=online UFBV has 2139 semantic atoms, exceeding the cap of 1024	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_cambridge.2.prop1_ab_cti_max.smt2	a4096	unknown	0	24242	14	none	ufbv-online-cdclt	22773	24112	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] online UFBV canonical CdclT search exhausted its budget	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_cambridge.2.prop1_ab_cti_max.smt2	a4096n32768	unknown	0	24240	14	none	ufbv-online-cdclt	21120	24118	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] online UFBV canonical CdclT search exhausted its budget	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_collision.3.prop1_ab_cti_max.smt2	base	unknown	0	3016	18	ufbv-online-cdclt	ufbv-online-cdclt	1983	2938	give-up kind=ResourceLimit detail=online UFBV has 1394 semantic atoms, exceeding the cap of 1024	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_collision.3.prop1_ab_cti_max.smt2	a4096	unknown	0	25042	8	ufbv-online-cdclt	dl-online	2682	5060	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_collision.3.prop1_ab_cti_max.smt2	a4096n32768	unknown	0	25043	8	ufbv-online-cdclt	dl-online	2526	3736	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_collision.3.prop1_ab_cti_max.smt2	bothmid	unknown	0	25047	8	ufbv-online-cdclt	dl-online	3223	5488	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_collision.3.prop1_ab_cti_max.smt2	bothmax	unknown	0	25046	8	ufbv-online-cdclt	dl-online	2884	5368	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_cyclic_scheduler.3.prop1_ab_cti_max.smt2	a4096n32768	sat	0	3319	4	qf-bv	dl-online	3076	3204	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_cyclic_scheduler.3.prop1_ab_cti_max.smt2	bothmid	sat	0	3313	4	qf-bv	dl-online	3088	3211	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_cyclic_scheduler.3.prop1_ab_cti_max.smt2	bothmax	sat	0	3416	4	qf-bv	dl-online	3230	3348	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_cyclic_scheduler.3.prop1_ab_cti_max.smt2	base	sat	0	3215	4	qf-bv	dl-online	2987	3112	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_cyclic_scheduler.3.prop1_ab_cti_max.smt2	a4096	sat	0	3717	4	qf-bv	dl-online	3440	3567	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_elevator.2.prop1_ab_reg_max.smt2	bothmax	unsat	0	2015	4	qf-bv	dl-online	1850	1891	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_elevator.2.prop1_ab_reg_max.smt2	base	unsat	0	1818	4	qf-bv	dl-online	1654	1707	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_elevator.2.prop1_ab_reg_max.smt2	a4096	unsat	0	1912	4	qf-bv	dl-online	1792	1828	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_elevator.2.prop1_ab_reg_max.smt2	a4096n32768	unsat	0	1511	4	qf-bv	dl-online	1375	1409	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_elevator.2.prop1_ab_reg_max.smt2	bothmid	unsat	0	1714	4	qf-bv	dl-online	1597	1623	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_eq_sdp_v2_ab_reg_max.smt2	a4096	unsat	0	110	4	qf-bv	dl-online	9	10	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_eq_sdp_v2_ab_reg_max.smt2	a4096n32768	unsat	0	110	4	qf-bv	dl-online	6	10	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_eq_sdp_v2_ab_reg_max.smt2	bothmid	unsat	0	112	4	qf-bv	dl-online	5	10	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_eq_sdp_v2_ab_reg_max.smt2	bothmax	unsat	0	108	4	qf-bv	dl-online	9	10	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_eq_sdp_v2_ab_reg_max.smt2	base	unsat	0	110	4	qf-bv	dl-online	5	10	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_exit.5.prop1_ab_reg_max.smt2	bothmid	unknown	0	24337	14	none	ufbv-online-cdclt	19299	24146	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] online UFBV canonical CdclT search exhausted its budget	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_exit.5.prop1_ab_reg_max.smt2	bothmax	unknown	0	24240	14	none	ufbv-online-cdclt	19519	24136	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] online UFBV canonical CdclT search exhausted its budget	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_exit.5.prop1_ab_reg_max.smt2	base	unknown	0	2415	14	none	dl-online	2254	2347	give-up kind=ResourceLimit detail=online UFBV has 2809 semantic atoms, exceeding the cap of 1024	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_exit.5.prop1_ab_reg_max.smt2	a4096	unknown	0	24230	14	none	ufbv-online-cdclt	20375	24111	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] online UFBV canonical CdclT search exhausted its budget	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_exit.5.prop1_ab_reg_max.smt2	a4096n32768	unsat	0	18631	5	ufbv-online-cdclt	ufbv-online-cdclt	14670	18561	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_firewire_tree.2.prop1_ab_reg_max.smt2	base	unknown	0	4513	14	none	dl-online	4047	4336	give-up kind=NodeBudget detail=online UFBV input has 33839 DAG nodes, exceeding the admission cap of 16384	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_firewire_tree.2.prop1_ab_reg_max.smt2	a4096	unknown	0	4614	14	none	dl-online	4189	4478	give-up kind=NodeBudget detail=online UFBV input has 33839 DAG nodes, exceeding the admission cap of 16384	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_firewire_tree.2.prop1_ab_reg_max.smt2	a4096n32768	unknown	0	5026	14	none	dl-online	4627	4914	give-up kind=NodeBudget detail=online UFBV input has 33839 DAG nodes, exceeding the admission cap of 32768	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_firewire_tree.2.prop1_ab_reg_max.smt2	bothmid	unknown	0	4747	14	none	dl-online	4322	4613	give-up kind=ResourceLimit detail=online UFBV has 7352 semantic atoms, exceeding the cap of 4096	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_firewire_tree.2.prop1_ab_reg_max.smt2	bothmax	unknown	0	24551	14	none	ufbv-online-cdclt	20955	24401	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] online UFBV canonical CdclT search exhausted its budget	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_fischer.6.prop1_ab_cti_max.smt2	a4096n32768	unknown	0	25036	8	ufbv-online-cdclt	ufbv-online-cdclt	13568	16407	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_fischer.6.prop1_ab_cti_max.smt2	bothmid	unknown	0	25035	8	ufbv-online-cdclt	ufbv-online-cdclt	10754	11644	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_fischer.6.prop1_ab_cti_max.smt2	bothmax	unknown	0	25038	8	ufbv-online-cdclt	ufbv-online-cdclt	17884	20375	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_fischer.6.prop1_ab_cti_max.smt2	base	unknown	0	15130	18	ufbv-online-cdclt	ufbv-online-cdclt	13989	15039	give-up kind=ResourceLimit detail=online UFBV has 1519 semantic atoms, exceeding the cap of 1024	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_fischer.6.prop1_ab_cti_max.smt2	a4096	unknown	0	25037	8	ufbv-online-cdclt	ufbv-online-cdclt	11907	13133	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_gear.1.prop2_ab_reg_max.smt2	bothmax	unsat	0	6217	5	ufbv-online-cdclt	ufbv-online-cdclt	4261	6111	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_gear.1.prop2_ab_reg_max.smt2	base	unknown	0	1612	14	none	dl-online	1534	1581	give-up kind=ResourceLimit detail=online UFBV has 1463 semantic atoms, exceeding the cap of 1024	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_gear.1.prop2_ab_reg_max.smt2	a4096	unsat	0	5617	5	ufbv-online-cdclt	ufbv-online-cdclt	3897	5521	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_gear.1.prop2_ab_reg_max.smt2	a4096n32768	unsat	0	6822	5	ufbv-online-cdclt	ufbv-online-cdclt	4550	6732	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_gear.1.prop2_ab_reg_max.smt2	bothmid	unsat	0	5217	5	ufbv-online-cdclt	ufbv-online-cdclt	3844	5168	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_h_CRC_ab_cti_max.smt2	a4096	sat	0	114	4	qf-bv	dl-online	14	17	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_h_CRC_ab_cti_max.smt2	a4096n32768	sat	0	111	4	qf-bv	dl-online	14	17	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_h_CRC_ab_cti_max.smt2	bothmid	sat	0	113	4	qf-bv	dl-online	14	17	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_h_CRC_ab_cti_max.smt2	bothmax	sat	0	111	4	qf-bv	dl-online	14	17	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_h_CRC_ab_cti_max.smt2	base	sat	0	111	4	qf-bv	dl-online	14	16	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_h_Vlunc_ab_reg_max.smt2	bothmid	unsat	0	112	4	qf-bv	dl-online	6	8	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_h_Vlunc_ab_reg_max.smt2	bothmax	unsat	0	112	4	qf-bv	dl-online	6	8	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_h_Vlunc_ab_reg_max.smt2	base	unsat	0	110	4	qf-bv	dl-online	6	8	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_h_Vlunc_ab_reg_max.smt2	a4096	unsat	0	113	4	qf-bv	dl-online	6	8	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_h_Vlunc_ab_reg_max.smt2	a4096n32768	unsat	0	109	4	qf-bv	dl-online	6	8	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_hanoi.1.prop1_ab_reg_max.smt2	base	sat	0	310	5	ufbv-online-cdclt	dl-online	227	262	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_hanoi.1.prop1_ab_reg_max.smt2	a4096	sat	0	309	5	ufbv-online-cdclt	dl-online	233	269	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_hanoi.1.prop1_ab_reg_max.smt2	a4096n32768	sat	0	309	5	ufbv-online-cdclt	dl-online	237	274	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_hanoi.1.prop1_ab_reg_max.smt2	bothmid	sat	0	310	5	ufbv-online-cdclt	dl-online	237	274	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_hanoi.1.prop1_ab_reg_max.smt2	bothmax	sat	0	610	5	ufbv-online-cdclt	dl-online	439	514	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_iprotocol.6.prop1_ab_cti_max.smt2	a4096n32768	sat	0	4915	5	ufbv-online-cdclt	dl-online	2962	4756	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_iprotocol.6.prop1_ab_cti_max.smt2	bothmid	sat	0	4718	5	ufbv-online-cdclt	dl-online	2832	4611	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_iprotocol.6.prop1_ab_cti_max.smt2	bothmax	sat	0	5421	5	ufbv-online-cdclt	dl-online	3492	5348	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_iprotocol.6.prop1_ab_cti_max.smt2	base	sat	0	5718	5	ufbv-online-cdclt	dl-online	3654	5618	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_iprotocol.6.prop1_ab_cti_max.smt2	a4096	sat	0	4519	5	ufbv-online-cdclt	dl-online	3596	4369	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lamport.1.prop1_ab_reg_max.smt2	bothmax	unsat	0	1413	5	ufbv-online-cdclt	dl-online	850	1303	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lamport.1.prop1_ab_reg_max.smt2	base	unsat	0	1412	5	ufbv-online-cdclt	dl-online	879	1313	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lamport.1.prop1_ab_reg_max.smt2	a4096	unsat	0	1415	5	ufbv-online-cdclt	dl-online	894	1343	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lamport.1.prop1_ab_reg_max.smt2	a4096n32768	unsat	0	1415	5	ufbv-online-cdclt	dl-online	885	1327	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lamport.1.prop1_ab_reg_max.smt2	bothmid	unsat	0	1513	5	ufbv-online-cdclt	dl-online	917	1387	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lamport_nonatomic.3.prop1_ab_cti_max.smt2	a4096	unknown	0	24142	14	none	ufbv-online-cdclt	21857	24073	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] online UFBV canonical CdclT search exhausted its budget	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lamport_nonatomic.3.prop1_ab_cti_max.smt2	a4096n32768	sat	0	23338	5	ufbv-online-cdclt	ufbv-online-cdclt	20920	23226	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lamport_nonatomic.3.prop1_ab_cti_max.smt2	bothmid	sat	0	12623	5	ufbv-online-cdclt	ufbv-online-cdclt	11004	12514	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lamport_nonatomic.3.prop1_ab_cti_max.smt2	bothmax	sat	0	16527	5	ufbv-online-cdclt	ufbv-online-cdclt	15001	16457	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lamport_nonatomic.3.prop1_ab_cti_max.smt2	base	unknown	0	5515	14	none	dl-online	5255	5445	give-up kind=ResourceLimit detail=online UFBV has 3176 semantic atoms, exceeding the cap of 1024	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lann.6.prop1_ab_cti_max.smt2	bothmid	sat	0	4618	5	ufbv-online-cdclt	dl-online	3782	4455	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lann.6.prop1_ab_cti_max.smt2	bothmax	sat	0	4817	5	ufbv-online-cdclt	dl-online	4050	4653	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lann.6.prop1_ab_cti_max.smt2	base	sat	0	4017	5	ufbv-online-cdclt	dl-online	3256	3854	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lann.6.prop1_ab_cti_max.smt2	a4096	sat	0	4415	5	ufbv-online-cdclt	dl-online	3544	4288	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lann.6.prop1_ab_cti_max.smt2	a4096n32768	sat	0	5018	5	ufbv-online-cdclt	dl-online	4209	4931	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_leader_filters.2.prop1_ab_cti_max.smt2	base	sat	0	4816	5	ufbv-online-cdclt	dl-online	4402	4726	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_leader_filters.2.prop1_ab_cti_max.smt2	a4096	sat	0	5419	5	ufbv-online-cdclt	dl-online	4914	5318	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_leader_filters.2.prop1_ab_cti_max.smt2	a4096n32768	sat	0	3316	5	ufbv-online-cdclt	dl-online	3060	3220	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_leader_filters.2.prop1_ab_cti_max.smt2	bothmid	sat	0	2612	5	ufbv-online-cdclt	dl-online	2215	2547	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_leader_filters.2.prop1_ab_cti_max.smt2	bothmax	sat	0	4015	5	ufbv-online-cdclt	dl-online	3550	3870	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lifts.3.prop1_ab_reg_max.smt2	a4096n32768	unknown	0	5015	14	none	dl-online	4571	4897	give-up kind=ResourceLimit detail=online UFBV has 5752 semantic atoms, exceeding the cap of 4096	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lifts.3.prop1_ab_reg_max.smt2	bothmid	unknown	0	5519	14	none	dl-online	5066	5396	give-up kind=ResourceLimit detail=online UFBV has 5752 semantic atoms, exceeding the cap of 4096	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lifts.3.prop1_ab_reg_max.smt2	bothmax	unknown	0	24433	14	none	ufbv-online-cdclt	18489	24321	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] online UFBV canonical CdclT search exhausted its budget	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lifts.3.prop1_ab_reg_max.smt2	base	unknown	0	5722	14	none	dl-online	5279	5541	give-up kind=NodeBudget detail=online UFBV input has 26732 DAG nodes, exceeding the admission cap of 16384	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lifts.3.prop1_ab_reg_max.smt2	a4096	unknown	0	5719	14	none	dl-online	5354	5596	give-up kind=NodeBudget detail=online UFBV input has 26732 DAG nodes, exceeding the admission cap of 16384	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lup.2.prop1_ab_reg_max.smt2	bothmax	unknown	0	24236	14	none	ufbv-online-cdclt	20161	24118	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] online UFBV canonical CdclT search exhausted its budget	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lup.2.prop1_ab_reg_max.smt2	base	unknown	0	4319	14	none	dl-online	4089	4238	give-up kind=ResourceLimit detail=online UFBV has 2140 semantic atoms, exceeding the cap of 1024	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lup.2.prop1_ab_reg_max.smt2	a4096	unknown	0	24235	14	none	ufbv-online-cdclt	20174	24117	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] online UFBV canonical CdclT search exhausted its budget	no
