file	status	asserts	pos_forall_unit	pos_forall_split	split_whitelisted	split_refused	forall_under_binder	exists_pos	any_quant	multi_binder_unit	mbqi_exit_pred	activation_target	widen_target	engine_wl	engine_refused	engine_widen_target
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Arrow_Order/uf.616692.smt2	OK	4	2	3	0	3	4	2	11	2	quantifier-below-top-level	1	1	0	3	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/FFT/uf.758281.smt2	OK	61	51	0	0	0	0	0	51	32	multi-binder-prefix	0	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Fundamental_Theorem_Algebra/uf.1198393.smt2	OK	256	226	0	0	0	3	4	233	156	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Fundamental_Theorem_Algebra/uf.693739.smt2	OK	411	395	0	0	0	128	29	565	325	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Hoare/uf.1061790.smt2	OK	514	501	1	0	1	56	28	588	423	nested-binder-in-matrix	1	1	0	1	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/NS_Shared/smtlib.678332.smt2	OK	17	14	0	0	0	3	1	18	13	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/QEpres/uf.678944.smt2	OK	18	13	0	0	0	0	0	13	6	multi-binder-prefix	0	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/StrongNorm/uf.697927.smt2	OK	366	331	0	0	0	33	16	381	260	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/TwoSquares/uf.815613.smt2	OK	71	38	0	0	0	0	0	38	16	multi-binder-prefix	0	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/abstract_completeness/x2015_09_10_17_00_22_297_1090463.smt_in.smt2	OK	372	350	0	0	0	100	49	515	286	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_17_00_37_157_1687977.smt_in.smt2	OK	326	325	0	0	0	66	6	398	312	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_17_09_42_195_2416479.smt_in.smt2	OK	391	383	0	0	0	108	37	532	322	nested-binder-in-matrix	1	0	0	1	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/huffman/x2015_09_10_16_46_58_732_1021788.smt_in.smt2	OK	254	243	0	0	0	15	3	261	177	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/tllist/x2015_09_10_16_57_45_684_1164560.smt_in.smt2	OK	455	427	0	0	0	110	4	541	376	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/gram_lang/x2015_09_10_16_55_24_325_1534085.smt_in.smt2	OK	365	355	0	0	0	57	32	445	258	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/rbt_impl/x2015_09_10_16_59_12_776_1884727.smt_in.smt2	OK	371	357	0	0	0	104	59	532	285	quantifier-below-top-level	1	0	2	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/grasshopper/instantiated/pull_strands_check_heap_access_77_2.smt2	OK	37	17	0	0	0	0	0	17	7	multi-binder-prefix	0	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Arrow_Order/uf.704291.smt2	OK	474	435	0	0	0	74	31	543	323	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/FFT/uf.783324.smt2	OK	494	457	0	0	0	0	0	457	334	multi-binder-prefix	0	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Fundamental_Theorem_Algebra/uf.1226930.smt2	OK	455	418	0	0	0	5	5	428	328	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Fundamental_Theorem_Algebra/uf.727280.smt2	OK	247	203	0	0	0	0	1	204	120	quantifier-below-top-level	0	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Hoare/uf.1105286.smt2	OK	547	527	1	0	1	55	33	616	436	nested-binder-in-matrix	1	1	0	1	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/NS_Shared/smtlib.820464.smt2	OK	91	85	0	0	0	8	1	94	69	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/QEpres/uf.717452.smt2	OK	16	12	0	0	0	0	1	13	5	nested-binder-in-matrix	0	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/StrongNorm/uf.745770.smt2	OK	81	68	0	0	0	1	13	82	57	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/TypeSafe/smtlib.1098821.smt2	OK	5	1	1	0	1	2	2	6	1	nested-binder-in-matrix	1	1	0	1	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/abstract_completeness/x2015_09_10_17_01_14_404_1150262.smt_in.smt2	OK	357	348	0	0	0	72	60	496	288	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_17_01_24_430_1743988.smt_in.smt2	OK	364	346	0	0	0	96	28	485	237	nested-binder-in-matrix	1	0	0	2	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_17_10_47_003_2500061.smt_in.smt2	OK	349	334	0	0	0	122	8	466	267	nested-binder-in-matrix	1	0	0	1	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/huffman/x2015_09_10_16_48_12_933_1099247.smt_in.smt2	OK	356	343	0	0	0	40	6	389	270	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/tllist/x2015_09_10_16_59_31_681_1283677.smt_in.smt2	OK	388	380	0	0	0	146	34	560	336	nested-binder-in-matrix	1	0	0	1	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/koenig/x2015_09_10_16_45_05_341_1010900.smt_in.smt2	OK	329	301	0	0	0	26	0	327	242	nested-binder-in-matrix	1	0	0	7	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/stream/x2015_09_10_16_46_52_587_993366.smt_in.smt2	OK	365	362	0	0	0	76	107	564	337	nested-binder-in-matrix	1	0	0	3	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/grasshopper/instantiated/rec_remove_postcondition_of_rec_remove_20_4.smt2	OK	45	24	0	0	0	0	0	24	7	multi-binder-prefix	0	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Arrow_Order/uf.774042.smt2	OK	455	428	0	0	0	23	27	478	277	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/FFT/uf.807359.smt2	OK	160	156	0	0	0	16	0	172	129	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Fundamental_Theorem_Algebra/uf.1260380.smt2	OK	454	386	0	0	0	37	40	464	292	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Fundamental_Theorem_Algebra/uf.758943.smt2	OK	243	218	0	0	0	0	2	221	178	quantifier-below-top-level	0	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Hoare/uf.1172268.smt2	OK	67	64	0	0	0	15	4	84	47	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/NS_Shared/uf.573318.smt2	OK	461	450	0	0	0	32	11	493	399	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/QEpres/uf.757404.smt2	OK	207	201	0	0	0	31	2	235	168	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/StrongNorm/uf.788605.smt2	OK	474	450	0	0	0	49	44	543	350	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/TypeSafe/smtlib.1262852.smt2	OK	49	33	0	0	0	1	5	39	33	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/bindag/x2015_09_10_16_53_11_421_1041162.smt_in.smt2	OK	359	347	0	0	0	60	27	438	278	nested-binder-in-matrix	1	0	0	4	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_17_02_01_325_1794353.smt_in.smt2	OK	193	181	0	0	0	22	2	205	160	quantifier-below-top-level	1	0	0	1	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_17_11_51_397_2586526.smt_in.smt2	OK	367	360	0	0	0	88	24	472	329	nested-binder-in-matrix	1	0	0	2	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/huffman/x2015_09_10_16_49_00_867_1155527.smt_in.smt2	OK	333	316	0	0	0	48	5	371	281	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/tllist/x2015_09_10_17_00_58_384_1387951.smt_in.smt2	OK	359	313	0	0	0	93	36	447	234	quantifier-below-top-level	1	0	0	1	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/parallel/x2015_09_10_16_57_14_271_1048482.smt_in.smt2	OK	380	374	0	0	0	116	33	536	310	nested-binder-in-matrix	1	0	0	10	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/stream/x2015_09_10_16_48_19_087_1086853.smt_in.smt2	OK	356	345	0	0	0	36	12	393	264	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/grasshopper/instantiated/split_loop_check_heap_access_79_6.smt2	OK	55	25	0	0	0	0	0	25	7	multi-binder-prefix	0	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Arrow_Order/uf.813308.smt2	OK	485	442	0	0	0	37	9	489	345	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/FFT/uf.832362.smt2	OK	47	41	0	0	0	0	0	41	34	multi-binder-prefix	0	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Fundamental_Theorem_Algebra/uf.1294868.smt2	OK	454	414	0	0	0	2	6	422	318	quantifier-below-top-level	1	0	0	1	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Fundamental_Theorem_Algebra/uf.790950.smt2	OK	452	444	0	0	0	116	19	586	351	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Hoare/uf.575042.smt2	OK	5	3	0	0	0	1	0	4	3	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/NS_Shared/uf.640403.smt2	OK	473	450	0	0	0	39	35	524	356	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/QEpres/uf.787833.smt2	OK	7	4	0	0	0	0	1	5	3	nested-binder-in-matrix	0	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/StrongNorm/uf.838784.smt2	OK	453	438	0	0	0	54	34	526	335	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/TypeSafe/smtlib.1348248.smt2	OK	79	68	0	0	0	11	2	82	63	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/bindag/x2015_09_10_16_53_56_537_1094926.smt_in.smt2	OK	357	349	0	0	0	107	6	462	297	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_17_02_44_169_1850576.smt_in.smt2	OK	357	353	0	0	0	32	5	390	286	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_17_12_42_984_2647208.smt_in.smt2	OK	355	334	0	0	0	79	18	432	274	quantifier-below-top-level	1	0	0	1	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/huffman/x2015_09_10_16_50_10_583_1232628.smt_in.smt2	OK	361	350	0	0	0	52	15	417	258	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/gram_lang/x2015_09_10_16_47_09_717_1045403.smt_in.smt2	OK	358	349	0	0	0	97	25	471	277	nested-binder-in-matrix	1	0	0	2	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/rbt_impl/x2015_09_10_16_49_54_437_992499.smt_in.smt2	OK	358	348	0	0	0	94	59	513	293	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/stream/x2015_09_10_16_49_15_141_1153946.smt_in.smt2	OK	356	316	0	0	0	58	10	384	241	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/grasshopper/uninstantiated/dl_copy_invariant_19_2.smt2	OK	50	24	4	4	0	0	0	28	18	quantifier-below-top-level	1	0	4	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Arrow_Order/uf.850780.smt2	OK	513	471	0	0	0	60	8	539	387	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/FFT/uf.863296.smt2	OK	311	303	0	0	0	14	10	327	228	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Fundamental_Theorem_Algebra/uf.1318643.smt2	OK	455	394	0	0	0	4	5	403	271	quantifier-below-top-level	1	0	0	1	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Fundamental_Theorem_Algebra/uf.828004.smt2	OK	266	254	0	0	0	20	7	282	196	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Hoare/uf.623138.smt2	OK	312	307	0	0	0	28	14	349	241	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/NS_Shared/uf.768897.smt2	OK	468	459	0	0	0	77	80	646	401	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/QEpres/uf.814223.smt2	OK	98	80	0	0	0	7	8	95	50	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/TwoSquares/uf.601168.smt2	OK	73	51	0	0	0	0	0	51	27	multi-binder-prefix	0	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/TypeSafe/smtlib.1468059.smt2	OK	334	325	0	0	0	70	52	450	312	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_16_51_06_177_1165813.smt_in.smt2	OK	360	353	0	0	0	89	19	464	301	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_17_03_24_482_1905427.smt_in.smt2	OK	356	351	0	0	0	13	6	370	329	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_17_14_27_814_2704160.smt_in.smt2	OK	366	350	0	0	0	100	46	503	293	nested-binder-in-matrix	1	0	0	5	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/huffman/x2015_09_10_16_50_58_676_1284981.smt_in.smt2	OK	233	206	0	0	0	18	8	234	176	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/gram_lang/x2015_09_10_16_48_16_393_1116135.smt_in.smt2	OK	430	405	0	0	0	109	70	584	307	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/rbt_impl/x2015_09_10_16_50_41_894_1052743.smt_in.smt2	OK	359	339	0	0	0	129	63	538	270	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/bird_tree/x2015_09_10_16_54_37_804_1017588.smt_in.smt2	OK	359	353	0	0	0	49	2	404	295	nested-binder-in-matrix	1	0	0	2	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/grasshopper/uninstantiated/dl_remove_loop_invariant_35_5.smt2	OK	61	24	4	4	0	0	0	28	18	quantifier-below-top-level	1	0	4	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/FFT/uf.573210.smt2	OK	171	165	0	0	0	3	1	169	153	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/FFT/uf.888460.smt2	OK	149	122	0	0	0	0	0	122	81	multi-binder-prefix	0	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Fundamental_Theorem_Algebra/uf.1344532.smt2	OK	456	440	0	0	0	29	7	476	346	nested-binder-in-matrix	1	0	0	1	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Fundamental_Theorem_Algebra/uf.870785.smt2	OK	426	383	0	0	0	25	26	434	299	quantifier-below-top-level	1	0	0	0	0
