file	verdict	rc	wall_ms	attempts	decided_by	bound_by	last	bound_ms	total_ms	open_after	open_ms	deepest	qtrace	giveup
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_16_49_52_995_1105287.smt_in.smt2	unsat	0	3210	6	q:mbqi-quick	q:uf-fmf-probe	q:mbqi-quick	2852	3163	na	na	na	(+24 segments of other stages dropped)	none
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_16_50_29_032_1133334.smt_in.smt2	unknown	0	25029	40	none	q:mbqi-quick	q:ground-subset	3397	11876	q:ground-subset	13123	euf:fc-loop>euf:fc-abstract	egraph@0.173:declined;egraph@0.060:declined;egraph@2.166:declined;(+59 segments of other stages dropped)	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_16_51_06_177_1165813.smt_in.smt2	unknown	0	9215	19	none	q:mbqi	fd:bounded-completeness-unsat	5129	9102	na	na	na	egraph@3.846:declined;(+111 segments of other stages dropped)	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 11 rounds (no further instance to admit; more rounds cannot help)
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_16_51_40_571_1197401.smt_in.smt2	unknown	0	18925	19	none	q:mbqi	fd:bounded-completeness-unsat	6239	18808	na	na	na	egraph@7.000:declined;(+93 segments of other stages dropped)	give-up kind=Incomplete detail=e-matching instantiation stopped after 7 rounds: the remaining budget could not fit another round with growth headroom
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_16_52_17_883_1227692.smt_in.smt2	unknown	0	11116	19	none	q:mbqi	fd:bounded-completeness-unsat	7228	10957	na	na	na	egraph@3.506:declined;(+78 segments of other stages dropped)	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 5 rounds (no further instance to admit; more rounds cannot help)
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_16_52_52_993_1259011.smt_in.smt2	unknown	0	10817	19	none	q:mbqi	fd:bounded-completeness-unsat	3117	10722	na	na	na	egraph@5.170:declined;(+95 segments of other stages dropped)	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 6 rounds (no further instance to admit; more rounds cannot help)
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_16_53_31_084_1293224.smt_in.smt2	unknown	0	14319	19	none	q:uf-fmf-full	fd:bounded-completeness-unsat	5552	14197	na	na	na	egraph@7.535:declined;(+99 segments of other stages dropped)	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 5 rounds (no further instance to admit; more rounds cannot help)
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_16_54_07_012_1328375.smt_in.smt2	unknown	0	25231	7	none	q:uf-fmf-probe	q:egraph	6639	9149	q:egraph	15850	euf:fc-loop>euf:fc-abstract	egraph@9.019:declined;(+120 segments of other stages dropped)	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_16_54_42_875_1362942.smt_in.smt2	unknown	0	207	20	none	q:mbqi	fd:bounded-completeness-unsat	66	177	na	na	na	egraph@0.092:unsupported->decline;(+17 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function whose RESULT datatype's expansion is not exact (its Ackermann witness is a fresh datatype variable, and two such witnesses cannot be compared exactly, so the congruence consequent would not be the one the axiom states) (ADR-0022)
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_16_55_16_096_1393024.smt_in.smt2	unknown	0	307	20	none	q:mbqi	fd:bounded-completeness-unsat	80	209	na	na	na	egraph@0.109:unsupported->decline;(+17 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function whose RESULT datatype's expansion is not exact (its Ackermann witness is a fresh datatype variable, and two such witnesses cannot be compared exactly, so the congruence consequent would not be the one the axiom states) (ADR-0022)
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_16_55_51_081_1423271.smt_in.smt2	unknown	0	108	20	none	fd:parse	fd:bounded-completeness-unsat	11	44	na	na	na	egraph@0.015:unsupported->decline;(+35 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function whose RESULT datatype's expansion is not exact (its Ackermann witness is a fresh datatype variable, and two such witnesses cannot be compared exactly, so the congruence consequent would not be the one the axiom states) (ADR-0022)
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_16_56_26_426_1451213.smt_in.smt2	unknown	0	108	20	none	q:mbqi-quick	fd:bounded-completeness-unsat	13	47	na	na	na	egraph@0.018:unsupported->decline;(+17 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: congruence over a datatype argument whose expansion is not exact (a field with no expansion variable makes the encoded equality WEAKER than real equality, and a weaker congruence antecedent is STRONGER than the true axiom -- a wrong `unsat`) (ADR-0022)
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_16_56_59_960_1476927.smt_in.smt2	unknown	0	108	20	none	q:mbqi-quick	fd:bounded-completeness-unsat	12	49	na	na	na	egraph@0.017:unsupported->decline;(+17 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: congruence over a datatype argument whose expansion is not exact (a field with no expansion variable makes the encoded equality WEAKER than real equality, and a weaker congruence antecedent is STRONGER than the true axiom -- a wrong `unsat`) (ADR-0022)
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_16_57_34_397_1511229.smt_in.smt2	unknown	0	107	20	none	q:mbqi-quick	fd:bounded-completeness-unsat	9	39	na	na	na	egraph@0.013:unsupported->decline;(+17 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: congruence over a datatype argument whose expansion is not exact (a field with no expansion variable makes the encoded equality WEAKER than real equality, and a weaker congruence antecedent is STRONGER than the true axiom -- a wrong `unsat`) (ADR-0022)
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_16_58_09_505_1543396.smt_in.smt2	unknown	0	206	20	none	q:mbqi-quick	fd:bounded-completeness-unsat	26	90	na	na	na	egraph@0.033:unsupported->decline;(+17 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: congruence over a datatype argument whose expansion is not exact (a field with no expansion variable makes the encoded equality WEAKER than real equality, and a weaker congruence antecedent is STRONGER than the true axiom -- a wrong `unsat`) (ADR-0022)
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_16_58_53_892_1581989.smt_in.smt2	unknown	0	106	20	none	q:mbqi-quick	fd:bounded-completeness-unsat	12	50	na	na	na	egraph@0.018:unsupported->decline;(+17 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function whose RESULT datatype's expansion is not exact (its Ackermann witness is a fresh datatype variable, and two such witnesses cannot be compared exactly, so the congruence consequent would not be the one the axiom states) (ADR-0022)
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_16_59_26_756_1612095.smt_in.smt2	unknown	0	107	20	none	q:mbqi-quick	fd:bounded-completeness-unsat	14	40	na	na	na	egraph@0.018:unsupported->decline;(+17 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function whose RESULT datatype's expansion is not exact (its Ackermann witness is a fresh datatype variable, and two such witnesses cannot be compared exactly, so the congruence consequent would not be the one the axiom states) (ADR-0022)
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_00_00_341_1644758.smt_in.smt2	unknown	0	107	20	none	q:mbqi-quick	fd:bounded-completeness-unsat	13	49	na	na	na	egraph@0.018:unsupported->decline;(+17 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function whose RESULT datatype's expansion is not exact (its Ackermann witness is a fresh datatype variable, and two such witnesses cannot be compared exactly, so the congruence consequent would not be the one the axiom states) (ADR-0022)
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_00_27_549_1675482.smt_in.smt2	unknown	0	107	20	none	q:mbqi-quick	fd:bounded-completeness-unsat	7	28	na	na	na	egraph@0.010:unsupported->decline;(+17 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function whose RESULT datatype's expansion is not exact (its Ackermann witness is a fresh datatype variable, and two such witnesses cannot be compared exactly, so the congruence consequent would not be the one the axiom states) (ADR-0022)
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_00_55_254_1709896.smt_in.smt2	unknown	0	408	20	none	q:mbqi-quick	fd:bounded-completeness-unsat	106	309	na	na	na	egraph@0.121:unsupported->decline;(+17 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function whose RESULT datatype's expansion is not exact (its Ackermann witness is a fresh datatype variable, and two such witnesses cannot be compared exactly, so the congruence consequent would not be the one the axiom states) (ADR-0022)
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_01_21_331_1740010.smt_in.smt2	unknown	0	25034	94	q:ground-subset	q:mbqi	q:uf-fmf-probe	4278	22048	q:uf-fmf-probe	2951	euf:fc-loop>euf:fc-abstract	egraph@0.054:declined;egraph@0.301:declined;egraph@0.022:declined;egraph@0.256:declined;egraph@1.761:declined;egraph@1.726:declined;egraph@4.064:declined;(+107 segments of other stages dropped)	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_01_43_729_1770869.smt_in.smt2	unknown	0	208	20	none	q:mbqi-quick	fd:bounded-completeness-unsat	31	97	na	na	na	egraph@0.038:unsupported->decline;(+17 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: congruence over a datatype argument whose expansion is not exact (a field with no expansion variable makes the encoded equality WEAKER than real equality, and a weaker congruence antecedent is STRONGER than the true axiom -- a wrong `unsat`) (ADR-0022)
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_02_05_187_1799661.smt_in.smt2	unknown	0	208	20	none	q:mbqi-quick	fd:bounded-completeness-unsat	37	137	na	na	na	egraph@0.052:unsupported->decline;(+31 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function whose RESULT datatype's expansion is not exact (its Ackermann witness is a fresh datatype variable, and two such witnesses cannot be compared exactly, so the congruence consequent would not be the one the axiom states) (ADR-0022)
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_02_27_088_1828285.smt_in.smt2	unknown	0	107	20	none	q:mbqi-quick	fd:bounded-completeness-unsat	10	42	na	na	na	egraph@0.014:unsupported->decline;(+17 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function whose RESULT datatype's expansion is not exact (its Ackermann witness is a fresh datatype variable, and two such witnesses cannot be compared exactly, so the congruence consequent would not be the one the axiom states) (ADR-0022)
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_02_54_315_1863800.smt_in.smt2	unknown	0	24224	143	none	q:mbqi	fd:bounded-completeness-unsat	7720	24118	na	na	na	egraph@0.014:declined;egraph@0.018:declined;egraph@0.014:declined;egraph@0.015:declined;egraph@0.175:declined;egraph@0.023:declined;egraph@0.028:declined;egraph@0.029:declined;egraph@0.028:declined;egraph@0.017:declined;egraph@0.017:declined;egraph@0.017:declined;egraph@1.920:declined;egraph@6.990:declined;egraph@23.922:declined;(+132 segments of other stages dropped)	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_03_18_500_1897227.smt_in.smt2	unknown	0	25028	107	none	q:mbqi	q:uf-fmf-probe	1746	16422	q:uf-fmf-probe	8578	euf:fc-loop>euf:fc-abstract	egraph@0.066:declined;egraph@0.023:declined;egraph@0.023:declined;egraph@0.025:declined;egraph@0.262:declined;egraph@0.291:declined;egraph@0.364:declined;egraph@2.044:declined;egraph@1.369:declined;egraph@1.407:declined;(+115 segments of other stages dropped)	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_03_41_217_1925781.smt_in.smt2	unknown	0	24529	47	none	q:mbqi	fd:bounded-completeness-unsat	8798	24371	na	na	na	egraph@0.049:declined;egraph@1.503:declined;egraph@8.682:declined;egraph@24.340:declined;(+53 segments of other stages dropped)	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_04_03_274_1958078.smt_in.smt2	unknown	0	6012	20	none	q:mbqi	fd:bounded-completeness-unsat	4180	5849	na	na	na	egraph@1.593:unsupported->decline;(+71 segments of other stages dropped)	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 6 rounds (no further instance to admit; more rounds cannot help)
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_04_26_279_1988982.smt_in.smt2	unknown	0	24428	18	none	q:egraph	fd:bounded-completeness-unsat	8125	24279	na	na	na	egraph@13.601:declined;(+68 segments of other stages dropped)	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 4 rounds (no further instance to admit; more rounds cannot help)
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_04_47_526_2019055.smt_in.smt2	unknown	0	107	20	none	q:mbqi-quick	fd:bounded-completeness-unsat	14	46	na	na	na	egraph@0.018:unsupported->decline;(+17 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function whose RESULT datatype's expansion is not exact (its Ackermann witness is a fresh datatype variable, and two such witnesses cannot be compared exactly, so the congruence consequent would not be the one the axiom states) (ADR-0022)
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_05_11_327_2050102.smt_in.smt2	unknown	0	108	20	none	q:mbqi-quick	fd:bounded-completeness-unsat	12	45	na	na	na	egraph@0.016:unsupported->decline;(+17 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function whose RESULT datatype's expansion is not exact (its Ackermann witness is a fresh datatype variable, and two such witnesses cannot be compared exactly, so the congruence consequent would not be the one the axiom states) (ADR-0022)
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_05_36_652_2082452.smt_in.smt2	unsat	0	208	6	q:mbqi-quick	q:forall-exists-witness	q:mbqi-quick	106	149	na	na	na	(+14 segments of other stages dropped)	none
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_05_58_229_2113325.smt_in.smt2	unknown	0	108	20	none	q:mbqi-quick	fd:bounded-completeness-unsat	18	64	na	na	na	egraph@0.024:unsupported->decline;(+17 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function whose RESULT datatype's expansion is not exact (its Ackermann witness is a fresh datatype variable, and two such witnesses cannot be compared exactly, so the congruence consequent would not be the one the axiom states) (ADR-0022)
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_06_22_189_2146704.smt_in.smt2	unknown	0	208	20	none	q:mbqi-quick	fd:bounded-completeness-unsat	45	125	na	na	na	egraph@0.056:unsupported->decline;(+31 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function whose RESULT datatype's expansion is not exact (its Ackermann witness is a fresh datatype variable, and two such witnesses cannot be compared exactly, so the congruence consequent would not be the one the axiom states) (ADR-0022)
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_06_44_729_2179233.smt_in.smt2	unknown	0	108	20	none	q:mbqi-quick	fd:bounded-completeness-unsat	32	88	na	na	na	egraph@0.037:unsupported->decline;(+17 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function whose RESULT datatype's expansion is not exact (its Ackermann witness is a fresh datatype variable, and two such witnesses cannot be compared exactly, so the congruence consequent would not be the one the axiom states) (ADR-0022)
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_07_05_353_2208923.smt_in.smt2	unknown	0	8515	20	none	q:mbqi	fd:bounded-completeness-unsat	5223	8358	na	na	na	egraph@3.035:declined;(+92 segments of other stages dropped)	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 7 rounds (no further instance to admit; more rounds cannot help)
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_07_27_020_2237738.smt_in.smt2	unknown	0	18023	19	none	q:mbqi	fd:bounded-completeness-unsat	6776	17867	na	na	na	egraph@6.739:declined;(+94 segments of other stages dropped)	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 7 rounds (no further instance to admit; more rounds cannot help)
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_07_49_253_2267795.smt_in.smt2	unknown	0	207	20	none	q:valid-universal-qf	fd:bounded-completeness-unsat	29	94	na	na	na	egraph@0.029:unsupported->decline;(+17 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function whose RESULT datatype's expansion is not exact (its Ackermann witness is a fresh datatype variable, and two such witnesses cannot be compared exactly, so the congruence consequent would not be the one the axiom states) (ADR-0022)
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_08_11_362_2298485.smt_in.smt2	unsat	0	107	6	q:mbqi-quick	q:mbqi-quick	q:mbqi-quick	0	0	na	na	na	(+9 segments of other stages dropped)	none
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_08_35_894_2329624.smt_in.smt2	unknown	0	507	58	none	q:mbqi-quick	fd:bounded-completeness-unsat	45	440	na	na	na	egraph@0.078:declined;egraph@0.005:declined;egraph@0.212:unsupported->decline;egraph@0.080:declined;egraph@0.007:declined;(+73 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: congruence over a datatype argument whose expansion is not exact (a field with no expansion variable makes the encoded equality WEAKER than real equality, and a weaker congruence antecedent is STRONGER than the true axiom -- a wrong `unsat`) (ADR-0022)
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_08_57_646_2360383.smt_in.smt2	unknown	0	25126	113	q:mbqi-quick	q:forall-exists-witness	q:uf-fmf-probe	2648	8968	q:uf-fmf-probe	16031	euf:fc-loop>euf:fc-abstract	egraph@0.596:declined;egraph@0.197:declined;egraph@0.252:declined;egraph@0.446:declined;egraph@0.396:declined;egraph@0.312:declined;egraph@0.359:declined;(+100 segments of other stages dropped)	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_09_21_908_2391122.smt_in.smt2	unknown	0	307	20	none	q:mbqi-quick	fd:bounded-completeness-unsat	88	201	na	na	na	egraph@0.096:unsupported->decline;(+17 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function whose RESULT datatype's expansion is not exact (its Ackermann witness is a fresh datatype variable, and two such witnesses cannot be compared exactly, so the congruence consequent would not be the one the axiom states) (ADR-0022)
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_09_44_488_2419498.smt_in.smt2	unknown	0	708	20	none	q:mbqi	fd:bounded-completeness-unsat	251	593	na	na	na	egraph@0.314:unsupported->decline;(+17 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: congruence over a datatype argument whose expansion is not exact (a field with no expansion variable makes the encoded equality WEAKER than real equality, and a weaker congruence antecedent is STRONGER than the true axiom -- a wrong `unsat`) (ADR-0022)
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_10_07_059_2450499.smt_in.smt2	unknown	0	207	20	none	q:mbqi	fd:bounded-completeness-unsat	32	94	na	na	na	egraph@0.039:unsupported->decline;(+31 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: congruence over a datatype argument whose expansion is not exact (a field with no expansion variable makes the encoded equality WEAKER than real equality, and a weaker congruence antecedent is STRONGER than the true axiom -- a wrong `unsat`) (ADR-0022)
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_10_31_591_2481579.smt_in.smt2	unknown	0	108	20	none	q:mbqi-quick	fd:bounded-completeness-unsat	14	59	na	na	na	egraph@0.023:unsupported->decline;(+21 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function whose RESULT datatype's expansion is not exact (its Ackermann witness is a fresh datatype variable, and two such witnesses cannot be compared exactly, so the congruence consequent would not be the one the axiom states) (ADR-0022)
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_10_55_641_2510169.smt_in.smt2	unknown	0	15818	19	none	q:mbqi	fd:bounded-completeness-unsat	8564	15668	na	na	na	egraph@5.316:declined;(+108 segments of other stages dropped)	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 12 rounds (no further instance to admit; more rounds cannot help)
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_11_18_552_2541779.smt_in.smt2	unknown	0	107	20	none	q:mbqi-quick	fd:bounded-completeness-unsat	19	63	na	na	na	egraph@0.024:unsupported->decline;(+17 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function whose RESULT datatype's expansion is not exact (its Ackermann witness is a fresh datatype variable, and two such witnesses cannot be compared exactly, so the congruence consequent would not be the one the axiom states) (ADR-0022)
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_11_40_456_2571350.smt_in.smt2	unknown	0	3110	20	none	q:mbqi	fd:bounded-completeness-unsat	1393	3040	na	na	na	egraph@1.596:unsupported->decline;(+213 segments of other stages dropped)	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 28 rounds (no further instance to admit; more rounds cannot help)
